Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Revenue,Employees,Founded,Sic,Naics,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
Line Dr​​​y​​еr V​​e​​nt​​ Clеa​​nin​​​​g S​​е​​​rvic​​​es,6408 W Linebaugh Ave #115,Tampa,FL,33625,United States,(813) 214-8195,,,,"General contractor, Bathroom remodeler, Contractor, Home builder, Kitchen remodeler, Siding contractor",,,,,,,,,,,,28.0398165,'-82.5514272,,,,
M.d. Smith Construction,3225 S Macdill Ave Suite 129-350,Tampa,FL,33629,United States,(813) 599-3691,https://mdsmithconstruction.com/,anthony@mdsmithconstruction.com,,Construction company,"We build on 40+ years of industry experience. We’re professionals in multifamily, commercial and custom residential construction.",$1.6 M,6,2009,,,,https://www.facebook.com/mdsmithconstruction,,,,27.9157286,'-82.494673,Mike,Coulter,"Supervisor, Construction",mike@mdsmithconstruction.com
M6 Building Solutions,401 E Jackson St Ste 3300,Tampa,FL,33602,United States,(877) 401-6623,https://www.m6building.com/,samantha@m6building.com,Unknown,Roofing contractor,"M6 Building Solutions is a full-service contractor specializing in roofing and remodeling services, with over 30 years of experience. They offer a wide range of services including roof installations, repairs, replacements, kitchen and bathroom renovations, and home additions.",$954 K,3,2016,"50,503","55,551",,https://www.facebook.com/102191509476149,,https://www.instagram.com/m6buildingsolutions,,27.9472127,'-82.4560739,Bryon,Maynor,Owner and Certified General Contractor and Certified Roofing Contractor and Haag Certified Inspector,bryon@m6building.com
Magnify Group Inc.,7710 Ann Ballard Rd,Tampa,FL,33634,United States,(813) 243-8725,https://www.magnifygroupinc.com/,magnifygroup@yahoo.com,Unknown,Roofing contractor,"Magnify Group Inc. is a locally owned and operated roofing and construction company based in Tampa, FL, specializing in roofing, construction, and sinkhole services. They offer a range of roofing solutions including shingle, metal, flat, and TPO roofing, catering to both residential and commercial clients.",$553 K,5,2015,,,,https://www.facebook.com/magnifygroup,,,,28.0194823,'-82.5424887,,,,
Maintenx,5208 St Paul St,Tampa,FL,33619,United States,(866) 611-3211,https://www.maintenx.com/,info@maintenx.com,Unknown,"Roofing contractor, HVAC contractor, Waterproofing service","MaintenX, founded in 1982 and headquartered in Tampa, FL, is a licensed, facilities repair company. MaintenX self-performs and manages facility maintenance for their clients, and contracts a network of preferred vendor partners for other jobs.",$62.2 M,287,1982,"87,874","56,561",https://www.linkedin.com/company/maintenx-international,https://www.facebook.com/MaintenXInternational,https://x.com/maintenxonline,,https://www.youtube.com/channel/UCFQFVAOr7B3GREQNt0gM8zQ,27.9200328,'-82.3962872,Brett,Herman,President,brett@maintenx.com
Maintenx International,2202 N Howard Ave,Tampa,FL,33607,United States,(855) 751-0075,https://www.maintenx.com/,info@maintenx.com,Unknown,"Roofing contractor, Air conditioning contractor, Electrician, General contractor, HVAC contractor, Plumber, Corporate office","MaintenX, founded in 1982 and headquartered in Tampa, FL, is a licensed, facilities repair company. MaintenX self-performs and manages facility maintenance for their clients, and contracts a network of preferred vendor partners for other jobs.",$62.2 M,287,1982,"87,874","56,561",https://www.linkedin.com/company/maintenx-international,https://www.facebook.com/MaintenXInternational,https://x.com/maintenxonline,,https://www.youtube.com/channel/UCFQFVAOr7B3GREQNt0gM8zQ,27.960997,'-82.4831718,Brett,Herman,President,brett@maintenx.com
"Malphus And Son General Contractors, Inc.",1465 Tampa Park Plaza,Tampa,FL,33605,United States,(813) 273-0870,https://malphusandson.com/,wmalphus@aol.com,,General contractor,"Malphus and Son is a third-generation general contractor firm based in Tampa, Florida, with over 50 years of experience in residential and commercial construction. They are known for their high-quality work offered at affordable prices and cater to homeowners, real estate developers, and government agencies across Florida.",$7.1 M,23,1969,"15,152","23,236",https://www.linkedin.com/company/malphus-&-sons-general-contractors,https://www.facebook.com/malphusandson,,,https://youtu.be/DOeLvUvvXhA,27.956796,'-82.4505795,Ron,Richardson,Project Manager,ronr@malphusandson.com
Martinez Roofing Company,4608 N Nebraska Ave,Tampa,FL,33603,United States,(727) 634-8339,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9877115,'-82.4514617,,,,
Mason Homes General Contractor - Construction Company Tampa,5816 Little River Dr,Tampa,FL,33615,United States,(813) 999-5910,https://masonhomesconstruction.com/,,,Construction company,"Mason Homes offers premier home design remodeling & renovations the best in Tampa FL. Specializing in high-end renovations, MH delivers exceptional craftsmanship and design.",,,,,,,,,,,28.0030409,'-82.5942664,,,,
Mastercraft Roofing,6725 N Armenia Ave,Tampa,FL,33604,United States,(727) 634-8384,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.0082299,'-82.4841859,,,,
Maze Roofing Tampa,6619 S 78th St,Riverview,FL,33578,United States,(813) 694-8151,https://maze-roofing.com/,,,Roofing contractor,Maze Roofing provides comprehensive residential and commercial roofing services across the state of Florida.,,6,2006,,,https://www.linkedin.com/company/105388745/admin/dashboard,,,https://www.instagram.com/maze.roofing,https://www.youtube.com/@MazeRoofing,27.8829685,'-82.3701144,,,,
Mccoy Roofing Tampa,8875 Hidden River Pkwy Suite 300,Tampa,FL,33637,United States,(813) 212-1220,https://mccoyroofing.com/locations/tampa-roofing-contractors/,marketing@mccoyroofing.com,,Roofing contractor,"McCoy Roofing is a family-owned roofing company based in Omaha, Nebraska, specializing in residential and commercial roofing solutions, including roof repairs, replacements, and inspections. With a commitment to quality and customer service, the company uses top-quality materials and expert craftsmanship to deliver reliable roofing services across multiple states.",$9.3 M,24,2007,"17,176","23,238",https://www.linkedin.com/company/mccoyroofing,https://www.facebook.com/McCoyRoofingLLC,,,,28.0720014,'-82.3595562,Lee,Mccoy,Partner,lee@mccoyroofing.com
Mcenany Roofing & Contracting,8801 Industrial Dr,Tampa,FL,33637,United States,(813) 988-1669,https://mcenanyroofing.com/,lmanson@mcenanyroofing.com,,Roofing contractor,"For two decades, McEnany Roofing has been committed to good, honest workmanship and to providing superior products, exceptional service and the highest standard of customer satisfaction. The company offers a very thorough and cost effective roof repair and maintenance program.",$36.9 M,58,1985,"17,176","23,238",https://www.linkedin.com/company/mcenany-roofing-inc.,"https://www.facebook.com/pages/McEnany+Roofing+%26+Contracting,+Inc./158357110872959",https://www.x.com/bigdogroofer,,,28.0161696,'-82.3598566,Patti,Travis,"Manager, Accounting",ptravis@mcenanyroofing.com
Mch Metal Roofing,4951 E Adamo Dr,Tampa,FL,33605,United States,(813) 450-6386,,,,Roofing contractor,,,,,,,,,,,,27.951256,'-82.403241,,,,
Mendoza Roofing Co,3620 Queen Palm Dr,Tampa,FL,33619,United States,(727) 634-8461,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9777932,'-82.3381623,,,,
Mid-atlantic Roofing Supply,9734 Reeves Rd,Tampa,FL,33619,United States,(813) 771-0150,https://www.marsupply.com/find-my-branch/florida/,sdowdy@marsupply.com,Unknown,Roofing supply store,"Mid-Atlantic Roofing Supply specializes in residential and commercial roofing supplies and accessories for projects and customers of all sizes. Since 2010, we’ve taken a different approach to roofing supply. We believe in strong relationships with our clients and vendors.",$82.7 M,135,2010,"50,503","42,423",https://www.linkedin.com/company/midatlanticroofingsupply,,https://www.x.com/roofingmid,https://www.instagram.com/mid_atlantic_roofing_supply,,27.9709004,'-82.3389945,Stephanie,Dowdy,Credit Manager,sdowdy@marsupply.com
Middle Bay Remodel,3411 N 29th St,Tampa,FL,33605,United States,(813) 502-2326,https://www.middlebayconstruction.com/,,,"Roofing contractor, Siding contractor, Window installation service","At Middle Bay Home & Remodel, we’re committed to delivering exceptional construction, expert remodeling, and thoughtfully designed luxury homes that stand the test of time. We provide a full spectrum of services that blend quality, innovation, and personalized care.",,2,2010,,,https://www.linkedin.com/company/middlebayconstruction,,,https://www.instagram.com/middlebayconstruction,,27.9750088,'-82.4277706,,,,
Mighty Dog Roofing Of West Tampa,2202 N Westshore Blvd Suite 200,Tampa,FL,33607,United States,(813) 576-2066,https://www.mightydogroofing.com/west-tampa-fl,us@mightydogroofing.com,,"Roofing contractor, Siding contractor, Window installation service","Mighty Dog Roofing is a roofing contractor specializing in inspections, repairs, and new installations for both residential and commercial properties. Their range of services includes roof repair, replacement, inspection, maintenance, and various exterior solutions such as siding and window installations.",$3.8 M,6,2011,"17,176","23,238",https://www.linkedin.com/company/mighty-dog-roofing,https://www.facebook.com/mightydogroofing,https://www.x.com/mightyroofing,https://www.instagram.com/mightydogroofing,https://www.youtube.com/channel/UCsQjexfW7wJbUeGIaYLa96w,27.9606115,'-82.5249191,,,,
Millard Roofing,6901 S 78th St,Riverview,FL,33578,United States,(813) 661-4522,https://www.millardroofing.com/,warranty@millardroofing.com,,Roofing contractor,"Millard Roofing, Inc. is a trusted roofing contractor in Tampa Bay, specializing in roof replacement and repair since 1996. With over 40 years of expertise, they serve clients in Hillsborough, Hernando, Pasco, and Sarasota Counties, providing high-quality craftsmanship and fair pricing.",$908 K,28,1996,"17,176","23,238",https://www.linkedin.com/company/millard-roofing-inc./posts,https://www.facebook.com/MillardRoofing,,https://www.instagram.com/millardroofingtampa,,27.8786733,'-82.3702831,Brandi,Millard-Noriega,"Vice President, Millard Roofing and Certified Roofing Contractor",brandi@millardroofing.com
Miller Ii Roofing Solutions,2913 W Waters Ave,Tampa,FL,33614,United States,(813) 365-9825,https://www.roofer-tampa.com/,info@roofer-tampa.com,,Roofing contractor,"Three Best Rated® named Larry Miller Roofing as one of 2019s Top 3 Roofing contractors in Tampa, FL . As Tamko Pro Certified and Owens Corning Preferred Contractors with an A+ Rating from the BBB, we are excited to say that Larry Miller Roofing is also now certified as one of the Best Roofing Contractors in Tampa.",$1.3 M,5,2019,"17,176","23,238",,https://facebook.com/tamparoofer,,,,28.0255799,'-82.4904936,,,,
Miller Roofing Group,4010 W Boy Scout Blvd,Tampa,FL,33607,United States,(727) 634-8427,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9648885,'-82.5124952,,,,
Mitchell Roofing Company Llc,10150 Highland Manor Dr Suite 200-007,Tampa,FL,33610,United States,(727) 288-4650,https://www.mitchellroofingcompanyllc.com/,mitchellroofingcompanyllc@gmail.com,Unknown,Roofing contractor,"Mitchell Roofing Company is a family-owned and operated roofing business based in St. Petersburg, Florida, specializing in residential roofing services. They offer a comprehensive range of services, including new roof installations, roof repairs, and solar solutions, serving clients across multiple counties in Florida.",$1.8 M,10,2014,"17,176","23,238",,https://www.facebook.com/mitchellroofingcompany,,,,27.9839735,'-82.3325563,,,,
Model City Roofing,501 S Falkenburg Rd Unit D14,Tampa,FL,33619,United States,(813) 538-0008,https://www.modelcityroofing.com/,contactus@modelcityroofing.com,,"Roofing contractor, Contractor, General contractor","Model City Roofing is a trusted roofing company based in Jacksonville, FL, and Kingsport, TN, specializing in both residential and commercial roofing services. They offer a wide range of services including roof installations, repairs, and inspections, prioritizing quality craftsmanship and customer satisfaction.",$1.8 M,14,2016,"17,176","23,238",https://www.linkedin.com/company/model-city-roofing,https://www.facebook.com/modelcityroofing,https://www.x.com/modelcityroof,,,27.9481969,'-82.3370923,Harvey,Haynam,"Director, Florida Operations at & City Roofing Model",harvey@modelcityroofing.com
Morales Roofing Company,16546 N Dale Mabry Hwy,Tampa,FL,33618,United States,(727) 634-8418,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.1088149,'-82.5047795,,,,
Morgan Exteriors,15915 N Florida Ave,Lutz,FL,33549,United States,(813) 931-4663,https://www.morganexteriorsinc.com/,events@morganexteriorsinc.com,,"Roofing contractor, Kitchen remodeler, Window installation service, Siding contractor","Morgan Exteriors, Inc. is a home remodeling company that services most of Tampa Bay Area. The company is composed of general contractors specialize in Energy Efficient Replacement Windows, Doors, Solid-core Siding, Eaves and overhands, and most exterior improvements.",$13 M,28,1995,"17,176","23,238",https:// https://www.linkedin.com/company/morgan-exteriors-inc,https:// https://www.facebook.com/morganexteriors,https://www.x.com/morganexterior,https:// https://www.instagram.com/morganexteriorsinc/?hl=en,https:// https://www.youtube.com/channel/UCVLeT0fk9OZL6ckm2sTrOYw,28.0960695,'-82.4608546,Lauren,Malta,"Strategic Marketing Leader with Expertise in Brand Building, Demand Generation & Revenue-driving Campaigns",lmalta@morganexteriorsinc.com
Mott's Contracting Services,8418 N Blvd,Tampa,FL,33604,United States,(813) 931-7596,http://mottscontracting.com/,mottscontracting@msn.com,,Construction company,"Motts Contracting Services, Inc. manages all phases of your residential or commercial construction project from concept to completion. We also offer architect and structural engineering services. We specialize in residential remodels and additions, commercial build-outs, interior and exterior painting, roof repair and various speciality services including carpentry, flooring and pavers and handyman-type projects.",$3.7 M,8,1999,"15,152","23,236",https://www.linkedin.com/pub/mott-s-contracting-services/38/673/373,https://www.facebook.com/MottsContracting,https://x.com/MottsTampa,,https://www.youtube.com/channel/UCBUOnzi9pwnKJJNGI_4SRfw,28.0267415,'-82.4680198,Stuart,Alfonso,President,stuart@mottscontracting.com
My Express Handyman,8710 W Hillsborough Ave,Tampa,FL,33615,United States,(813) 603-8500,https://www.myexpresshandyman.com/,,,"General contractor, Bathroom remodeler, Construction company, Demolition contractor, Flooring contractor, Kitchen remodeler, Remodeler","Transforming spaces with precision and speed! My Express Handyman offers top-notch home services and business construction. Your satisfaction, our priority.",,1,2010,,,https://www.linkedin.com/in/my-handyman-express-97a89328b,https://www.facebook.com/myhandymanexpress/photos,,https://www.instagram.com/my_handyman_express,,27.9961256,'-82.5827766,,,,
Native Sons Roofing,601 S Harbour Island Blvd,Tampa,FL,33602,United States,(941) 239-8188,https://www.nativesonsroofing.com/,todd@nativesonsroofing.com,,"Roofing contractor, Construction company, Contractor, Gutter service","Roofing isn’t just about shingles and nails — it’s about protecting what matters most.
At Native Sons Roofing, we take pride in delivering workmanship that stands up to Florida’s toughest weather. From repairs to full replacements, we focus on quality materials, clear communication, and doing the job right the first time.",,4,2019,,,https://www.linkedin.com/company/nativesonsroofing,https://www.facebook.com/nativesonsroofing,,https://www.instagram.com/nativesonsroofing,,27.9387317,'-82.4548937,Todd,Hauser,,todd@nativesonsroofing.com
Navarro Roofing Company,9520 E Dr Martin Luther King Jr Blvd,Tampa,FL,33610,United States,(727) 634-8459,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.981742,'-82.3418186,,,,
Nema Building Construction,9420 Lazy Ln,Tampa,FL,33614,United States,(727) 494-6402,https://nemabuildingconstruction.com/,,,Construction company,"Full-service construction company in Tampa delivering ground-up builds, renovations, interior finishing, and exterior living solutions.",,,,,,,https://www.facebook.com/nemabuildingconstruction,,https://www.instagram.com/nema_building_construction,,28.0354375,'-82.5102118,,,,
Nevorix Roofing Contractor,7008 S Mascotte St,Tampa,FL,33616,United States,(227) 224-3364,,,,Roofing supply store,,,,,,,,,,,,27.8641544,'-82.5274709,,,,
New Gen Renovations,3805 W Mango Ave B,Tampa,FL,33616,United States,(813) 842-9322,https://newgenreno.com/,,,Remodeler,,,,,,,,,,,,27.875695,'-82.506821,,,,
New Tampa Skyline Roofing Contractors,10203 Goldenbrook Way,Tampa,FL,33647,United States,(813) 303-0856,https://skylineshelterroofingcontractors.com/tampa/,,,Roofing contractor,Professional Roofing Services - Skyline Shelter Roofing Contractors provides professional roofing services. Call (954) 539-2967 for a free estimate.,,,,,,,,,,,28.1496362,'-82.3214279,,,,
Nextden Construction,17737 Esprit Dr,Tampa,FL,33647,United States,(813) 534-5455,http://www.nextden.com/construction,will@nextden.com,,"Roofing contractor, Concrete contractor, Construction company, Electrical engineer, Foundation, Home builder, General contractor, Structural engineer","NextDen is a real estate company located in Tampa, Florida. 
Our company was founded in 2018 with one goal in mind, to help families find their family rooms. 
Our strategy is simple, we donate back part of our commissions to help people who are struggling with finding a place to live.",$5.1 M,3,2018,,,,,,,,28.1282232,'-82.3399661,,,,
Nexus Construction Corp,9801 Lella Ave,Tampa,FL,33615,United States,(813) 586-4641,https://nexusconstructionfl.com/,,,"General contractor, Bathroom remodeler, Flooring contractor, Kitchen remodeler, Painting, Siding contractor, Stucco contractor, Window installation service",Nexus Construction,,,,,,,,,,,28.004483,'-82.5940551,,,,
North American Roofing,6601 E Adamo Dr,Tampa,FL,33619,United States,(813) 437-1508,https://naroofing.com/,service@naroofing.com,,Roofing contractor,"Founded in 1979 and headquartered in Tampa, Florida, North American Roofing provides roofing services. The Company offers roofing installation, site inspection, pre-construction, maintenance, and roofing solution.",$158.5 M,373,1979,"17,176","23,238",https://www.linkedin.com/company/north-american-roofing,https://www.facebook.com/NorthAmericanRoofing,https://www.x.com/na_roofing_,,https://www.youtube.com/user/naroofing,27.9513997,'-82.3807376,Katy,Verble,Vice President,kverble@naroofing.com
Northstar Roofing,3114 N Blvd,Tampa,FL,33603,United States,(727) 634-8387,,,,Roofing contractor,,,,,,,,,,,,27.9723262,'-82.4678896,,,,
Nusens Usa,6710 Benjamin Rd Unit 300,Tampa,FL,33634,United States,(888) 687-8720,https://nusens-usa.com/,terry.k@nusens-usa.com,,Construction company,"Nusens is America’s top interior protection contractor specializing in ceiling containment systems and wall containment systems for industrial, commercial, and institutional construction and re-roofing projects.",,,,,,https://www.linkedin.com/company/nusensusa,https://www.facebook.com/people/Nusens-USA/100090328700386,https://x.com/nusens_usa,https://www.instagram.com/nusens_usa,,28.0087078,'-82.5429748,,,,
Oakbridge Roofing Contractor,3 W Spanish Main St,Tampa,FL,33609,United States,(361) 215-8196,,,,Roofing supply store,,,,,,,,,,,,27.9412015,'-82.5316189,,,,
Oasis Roofing Replacement Tampa Bay,601 S Harbour Island Blvd Suite 113,Tampa,FL,33602,United States,(813) 701-3337,https://www.oasisroofingcompany.com/,,,Roofing contractor,"ROOFING COMPANIES TAMPA BAY ROOFING COMPANY, ROOFERS, ROOF REPAIRS TAMPA ROOFING CONTRACTORS NEAR ME",,,,,,,,,,,27.9387317,'-82.4548937,,,,
Od Jones Roofing,8270 Woodland Center Blvd Suite 531,Tampa,FL,33614,United States,(813) 585-9238,https://odjonesroofing.com/,info@odjonesroofing.com,Unknown,Roofing contractor,,,,,,,,,,,,28.0249323,'-82.5246719,,,,
Omega Roofer Llc,1704 W Erna Dr,Tampa,FL,33603,United States,(813) 629-3868,https://omegaroofer.com/,michael.omegaroofer@gmail.com,Unknown,Contractor,"When your roof needs fast repairs from a proven team, trust the experts at Omega Roofer LLC. Our doors have been open since 2019, and we bring more than a decade of actual experience to each roofing job. Rest assured that whether you need a few repairs or a complete re-roof, we’ll make sure you get what you need.",$730 K,3,2019,"17,176","23,238",https://www.linkedin.com/in/michael-alvarez-803a22171,https://m.facebook.com/Omegaroofer,https://x.com/omegarooferllc/status/1493016859540611072,https://www.instagram.com/omegarooferllc,,27.9856251,'-82.4768989,Michael,Alvarez,Mgr/owner,michael@omegaroofer.com
One Call Construction Services,6600 32nd Ave S,Tampa,FL,33619,United States,(813) 526-3415,,,,"Roofing contractor, Carpenter, Electrician, HVAC contractor, Plumber, General contractor",,,,,,,,,,,,27.9202514,'-82.3821394,,,,
One Source Restoration & Building Services,102 S Armenia Ave,Tampa,FL,33609,United States,(813) 462-9040,https://www.onesourceresto.com/,gregory@onesourceresto.com,,General contractor,"One Source Restoration & Building Services, Inc. offers Commercial Concrete Restoration, Waterproofing, Interior Build-out / Remodel, Pedestrian and Traffic Grade Coatings and more. Our team members have performed work on structures ranging from stadiums, to parking garages to water treatment plants and we remodeled four-star and five-star hotels across the country, including Four Seasons, Crown Plaza, Marriott, and Hilton.",$7.2 M,20,2017,"17,176","23,238",https://www.linkedin.com/company/one-source-home-improvement,https://www.facebook.com/onesourceresto,,,,27.9442033,'-82.4847728,,,,
Onsite Construction & Restoration,1305 N Armenia Ave,Tampa,FL,33607,United States,(813) 394-8783,https://onsiteconstructionfl.com/,ehanner@onsiteconstructionfl.com,,"Construction company, Bathroom remodeler, Building restoration service, Contractor, Custom home builder, Fire damage restoration service, General contractor, Water damage restoration service","Onsite specializes in Custom Residential/ Commercial & Remodel. 
- New Construction 
- Home Additions
- Full Home Restoration
- Remodel kitchen & Baths",$5.4 M,22,2006,"15,152","23,236",https://www.linkedin.com/company/onsite-residential-commercial-construction,https://www.facebook.com/OnsiteContractors,https://www.x.com/onsitetampabay,https://www.instagram.com/onsiteconstructiontampa,,27.9548069,'-82.4848375,Erica,Hanner,Office Manager,ehanner@onsiteconstructionfl.com
Optim Build Group,14902 N Florida Ave,Tampa,FL,33613,United States,(813) 400-1617,https://optimbuildgroup.com/,office@optimbg.com,Unknown,"General contractor, Bathroom remodeler, Dry wall contractor, HVAC contractor, Kitchen remodeler, Stucco contractor","Top-rated general contractor Tampa Bay since 2014. Construction, remodeling, painting, roofing & restoration services. Woman & minority-owned. Free estimate!",,,,,,,,,,,28.084689,'-82.4600956,,,,
Ortega Roofing Services,10285 Windhorst Rd,Tampa,FL,33619,United States,(727) 634-8457,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9625284,'-82.3303843,,,,
Orvexa Roofing Contractor,7111 S Trask St,Tampa,FL,33616,United States,(369) 224-8279,,,,Roofing supply store,,,,,,,,,,,,27.8626412,'-82.5228717,,,,
"Orwins Inc Roofing, Restoration And Construction",7820 N 56th St,Tampa,FL,33610,United States,,,,,"Roofing contractor, Contractor, Fire damage restoration service, General contractor, Water damage restoration service",,,,,,,,,,,,28.0186962,'-82.3938094,,,,
Panda Exteriors,4406 W Linebaugh Ave Suite 4,Tampa,FL,33624,United States,(656) 216-0521,https://pandaexteriors.com/,info@pandaexteriors.com,,Roofing contractor,"At Panda Exteriors, were passionate about transforming homes with a smile! We are the bear--when it comes to quality and service. 
Our expert team, backed by 20+ years of experience, delivers top-notch products and installation to make your home shine.",,75,,,,,https://facebook.com/pandaexteriorsofficial,https://x.com/pandaexteriors,https://www.instagram.com/pandaexteriors,https://www.youtube.com/@pandaexteriors,28.0395827,'-82.5174518,,,,
Parker & Sons Roofing,4915 Independence Pkwy,Tampa,FL,33634,United States,(727) 634-8429,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9783545,'-82.5491441,,,,
"Pat The Gutter Rat, Llc",1705 W La Salle St,Tampa,FL,33607,United States,(813) 251-0957,https://www.patthegutterrat.com/,pat@patthegutterrat.com,Unknown,Gutter cleaning service,"Pat the Gutter Rat is a full-service company specializing in exterior maintenance for residential homes, commercial properties, and homeowners associations. They focus on maintaining and protecting properties from Floridas extreme weather through services such as seamless gutter installation, drainage system repairs, and infrared inspections.",$1.1 M,6,2017,"17,176","23,238",,https://www.facebook.com/patthegutterrat,,https://www.instagram.com/patthegutterrat,https://www.youtube.com/channel/UCtIsNcm9so_bL03lNs20ojg,27.9551152,'-82.4769424,,,,
Patio Enclosures Sunrooms,8813 Venture Cove,Tampa,FL,33637,United States,(813) 755-4293,https://www.patioenclosures.com/,general@patioenclosures.com,,Sunroom contractor,"Patio Enclosures specializes in custom-designed and manufactured sunrooms, solariums, screen rooms, and enclosed porches. Their product offerings also include replacement windows and various types of outdoor enclosures tailored to meet the unique needs, budgets, and lifestyles of clients.",$68.8 M,225,1998,"34,344","33,332",https://www.linkedin.com/company/patio-enclosures,https://www.facebook.com/patioenclosures,https://www.x.com/patio_enclosure,https://www.instagram.com/patio_enclosures/%20,https://www.youtube.com/user/PatioEnclosures,28.0185997,'-82.3569831,Richard,Meyer,President,richard@patioenclosures.com
Patriot Roofing Solutions,324 S Plant Ave,Tampa,FL,33606,United States,(727) 634-8382,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9406505,'-82.4625505,,,,
Paul Davis Restoration Of Tampa,1611 Allison Woods Ln,Tampa,FL,33619,United States,(813) 331-1826,https://tampa.pauldavis.com/,reception@pauldavis.com,Unknown,"Water damage restoration service, Building restoration service, Fire damage restoration service, General contractor","Paul Davis is a franchise organization founded in 1966 that specializes in emergency restoration, reconstruction, and remodeling services. The company provides cleanup and repair solutions for residential and commercial properties damaged by water, fire, mold, storms, or other disasters.",$3.8 B,"6,000",1966,"87,874","23,238",https://www.linkedin.com/company/paul-davis-restoration,https://www.facebook.com/PaulDavisRestorationInc,https://www.x.com/pdrestoration,https://www.instagram.com/pauldavisrestorationinc,https://www.youtube.com/user/PDRestorationInc,27.962116,'-82.3277052,Marcus,Martin,Business Development,marcus.martin@pauldavis.com
Pebblestone Construction & Management Inc.,5045 W Cypress St #4001,Tampa,FL,33607,United States,(656) 212-2112,https://www.pebblestonegroup.com/,info@pebblestonegroup.com,Unknown,"Roofing contractor, Contractor","Professional roofing services for repairs, replacements, and new roof installations. Same-day appointments available. Call (888) 602-1585.",,,,,,,,,,,27.9526648,'-82.5300735,,,,
Peerless Restoration And Construction,1511 W Mohawk Ave,Tampa,FL,33603,United States,(813) 993-2542,https://peerlessflorida.com/,michael@peerlessflorida.com,,"General contractor, Bathroom remodeler, Dry wall contractor, Remodeler, Kitchen remodeler, Siding contractor, Water damage restoration service",Bot Verification,,,,,,,,,,,27.99707,'-82.474753,,,,
Perez Roofing,1709 W Country Club Dr,Tampa,FL,33612,United States,(813) 935-0107,https://perezroofingllc.com/,info@perez-roofing.com,Unknown,Roofing contractor,We deliver high-quality roofing solutions for Commercial and Residential to keep your roofing system safe and secure,,,,,,,https://www.facebook.com/1067862449907880,,,,28.0534888,'-82.4784401,,,,
Phillips Roofing Group Tampa,2601 N Falkenburg Rd,Tampa,FL,33619,United States,(727) 634-8458,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9659557,'-82.3348797,,,,
Pink Construction And Engineering,4830 W Kennedy Blvd,Tampa,FL,33609,United States,(813) 725-2060,,,,Construction company,,,,,,,,,,,,27.9442703,'-82.5248408,,,,
Pitch Roofing,12610 Henderson Rd Suite 4 #1024,Tampa,FL,33625,United States,(813) 797-4872,https://pitchroofing.com/,bill@pitchroofing.com,,Roofing contractor,"PITCH Roofing offers roof replacement, repair, and storm damage restoration across Florida. BBB Accredited, Owens Corning Preferred. Free estimates, Call today.",,,,,,https://www.linkedin.com/company/pitch-roofing,https://www.facebook.com/pitch.roof,,https://www.instagram.com/pitchroofing1,https://www.youtube.com/@PitchRoofing,28.0594307,'-82.5499661,,,,
Pittol Solidcore Construction Group Llc,8517 Gunn Hwy,Odessa,FL,33556,United States,(407) 813-8196,https://pittolsolidcore.com/,,,Construction company,Discover solid core fitness with effective core workouts and fitness training to strengthen your body. Join our newsletter for updates!,,,,,,,,,,,28.0882885,'-82.5783145,,,,
Popa Construction,8911 N Mobley Rd,Odessa,FL,33556,United States,(888) 412-4441,https://www.popaconstruction.com/,tpopa@popaconstruction.com,,"Roofing contractor, Bathroom remodeler, Contractor, Electrician, Flooring contractor, Kitchen remodeler, PVC windows supplier, General contractor, Window installation service","POPA CONSTRUCTION, LLC. is a full service construction management and contracting firm based in Tampa, Florida serving Tampa | Orlando | Sarasota | Jacksonville in the Commercial, Residential and REO Construction Industries.

 • Construction management - Acting as an part of the owners team we represents and protects the owners interest 

• Property Preservation - Popa Construction has inspects and preserves hundreds of REO assets throught out Florida and will evaluate and report potential damages or issues and addressed them in a timely and cost-effective manner or fully rehab to improve the asset value.",$1.8 M,5,2014,"15,152","23,236",https://www.linkedin.com/company/popa-construction-llc,https://www.facebook.com/popabuilt,,https://www.instagram.com/popaconstruction,,28.115326,'-82.5853026,Thomas,Popa,Chief Executive Officer,tpopa@popaconstruction.com
